twitter14,IRS14
1,0
1,0
1,0
1,0
1,0
1,22
1,46
1,32
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,65
1,0
1,24
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,52
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,105
1,23
1,0
1,24
1,78
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,66
1,0
1,0
1,0
1,30
1,0
1,86
1,21
1,0
1,36
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,39
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,47
1,0
1,0
1,0
1,0
1,54
1,0
1,0
1,0
1,0
1,80
1,56
1,0
1,0
1,58
1,0
1,0
1,0
1,0
1,31
1,170
1,32
1,0
1,56
1,0
1,0
1,31
1,123
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,70
1,0
1,0
1,0
1,0
1,0
1,99
1,0
1,0
1,0
1,42
1,29
1,0
1,0
1,0
1,20
1,49
1,0
1,0
1,22
1,0
1,64
1,0
1,312
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,158
1,81
1,20
1,0
1,0
1,0
1,0
1,32
1,32
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,44
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,73
1,0
1,0
1,0
1,25
1,0
1,51
1,0
1,59
1,61
1,0
1,0
1,0
1,30
1,0
1,0
1,32
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,33
1,46
1,28
1,0
1,0
1,0
1,0
1,92
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,46
1,0
1,0
1,0
1,37
1,25
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,51
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,24
1,0
1,0
1,27
1,0
1,0
1,26
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,73
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,23
1,57
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,60
1,0
1,0
1,0
1,46
1,0
1,0
1,0
1,25
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,38
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,37
1,27
1,33
1,48
1,0
1,32
1,37
1,21
1,0
1,0
1,0
1,0
1,21
1,172
1,0
1,254
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,53
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,58
1,0
1,0
1,0
1,0
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,126
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,0
1,0
1,0
1,67
1,0
1,0
1,0
1,0
1,0
1,30
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,43
1,0
1,0
1,0
1,0
1,0
1,49
1,42
1,0
1,0
1,0
1,0
1,0
1,65
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,122
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,26
1,0
1,60
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,32
1,0
1,0
1,0
1,0
1,0
1,39
1,143
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,129
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,41
1,0
1,0
1,113
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,23
1,0
1,0
1,0
1,27
1,27
1,0
1,0
1,0
1,0
1,0
1,96
1,0
1,27
1,0
1,30
1,0
1,41
1,41
1,0
1,0
1,110
1,0
1,0
1,0
1,0
1,0
1,54
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,40
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,0
1,0
1,32
1,0
1,0
1,0
1,0
1,24
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,47
1,0
1,0
1,0
1,0
1,0
1,0
1,77
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,32
1,0
1,0
1,0
1,0
1,0
1,39
1,97
1,64
1,0
1,56
1,23
1,106
1,0
1,0
1,0
1,54
1,0
1,31
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,19
1,60
1,68
1,143
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,63
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,114
1,37
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,119
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,57
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,113
1,166
1,42
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,45
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,104
1,0
1,124
1,0
1,0
1,0
1,0
1,0
1,0
1,47
1,0
1,0
1,82
1,0
1,0
1,106
1,28
1,24
1,0
1,0
1,0
1,37
1,0
1,38
1,36
1,0
1,0
1,182
1,0
1,0
1,0
1,29
1,0
1,236
1,0
1,0
1,0
1,34
1,83
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,71
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,24
1,94
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,60
1,25
1,0
1,0
1,26
1,0
1,25
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,95
1,25
1,134
1,0
1,0
1,21
1,49
1,0
1,61
1,0
1,0
1,0
1,0
1,0
1,0
1,87
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,262
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,44
1,0
1,0
1,0
1,0
1,0
1,61
1,0
1,0
1,50
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,39
1,0
1,0
1,0
1,0
1,0
1,43
1,60
1,0
1,0
1,0
1,0
1,31
1,42
1,58
1,22
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,37
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,39
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,51
1,117
1,0
1,0
1,27
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,218
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,32
1,0
1,0
1,35
1,32
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,88
1,0
1,0
1,0
1,69
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,22
1,0
1,65
1,69
1,0
1,0
1,0
1,0
1,48
1,0
1,0
1,0
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,88
1,0
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,29
1,0
1,63
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,60
1,0
1,34
1,150
1,0
1,0
1,0
1,0
1,0
1,0
1,39
1,51
1,74
1,0
1,0
1,0
1,0
1,0
1,36
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,21
1,0
1,0
1,0
1,94
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,111
1,147
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,50
1,0
1,0
1,0
1,0
1,120
1,0
1,0
1,0
1,0
1,0
1,20
1,92
1,0
1,0
1,0
1,0
1,0
1,195
1,0
1,0
1,0
1,0
1,0
1,38
1,0
1,0
1,0
1,0
1,0
1,0
1,42
1,0
1,0
1,0
1,83
1,73
1,93
1,0
1,0
1,0
1,0
1,30
1,0
1,0
1,32
1,0
1,0
1,0
1,27
1,55
1,0
1,36
1,0
1,28
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,42
1,0
1,0
1,0
1,0
1,0
1,46
1,0
1,0
1,49
1,0
1,25
1,0
1,105
1,0
1,70
1,0
1,0
1,76
1,0
1,0
1,75
1,0
1,0
1,0
1,0
1,104
1,85
1,0
1,0
1,0
1,0
1,0
1,0
1,51
1,0
1,0
1,0
1,0
1,0
1,0
1,34
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,73
1,42
1,0
1,0
1,0
1,0
1,43
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,43
1,0
1,0
1,0
1,0
1,0
1,36
1,0
1,0
1,30
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,67
1,0
1,0
1,0
1,0
1,0
1,0
1,103
1,0
1,0
1,0
1,0
1,55
1,116
1,32
1,0
1,0
1,0
1,28
1,0
1,26
1,0
1,25
1,0
1,0
1,38
1,0
1,0
1,0
1,21
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,32
1,53
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,39
1,23
1,0
1,20
1,0
1,0
1,0
1,24
1,0
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,142
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,32
1,132
1,73
1,25
1,0
1,43
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,62
1,31
1,0
1,39
1,0
1,66
1,0
1,0
1,0
1,0
1,0
1,35
1,0
1,20
1,0
1,0
1,31
1,0
1,0
1,58
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,44
1,0
1,0
1,0
1,0
1,40
1,0
1,45
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,154
1,0
1,0
1,0
1,0
1,34
1,0
1,20
1,0
1,32
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,35
1,0
1,0
1,414
1,0
1,0
1,0
1,0
1,0
1,30
1,177
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,54
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,54
1,20
1,20
1,0
1,0
1,130
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,56
1,33
1,0
1,0
1,77
1,0
1,0
1,0
1,0
1,259
1,0
1,41
1,0
1,0
1,22
1,26
1,0
1,24
1,0
1,0
1,218
1,0
1,0
1,0
1,77
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,30
1,45
1,42
1,56
1,0
1,0
1,0
1,0
1,0
1,0
1,53
1,0
1,25
1,29
1,0
1,44
1,78
1,26
1,0
1,0
1,49
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,71
1,47
1,201
1,223
1,20
1,0
1,0
1,26
1,0
1,78
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,52
1,0
1,0
1,23
1,0
1,32
1,0
1,0
1,28
1,0
1,56
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,23
1,0
1,0
1,27
1,35
1,0
1,0
1,0
1,93
1,72
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,41
1,0
1,23
1,77
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,25
1,20
1,0
1,0
1,0
1,36
1,0
1,0
1,98
1,21
1,0
1,0
1,25
1,0
1,0
1,0
1,35
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,154
1,35
1,0
1,0
1,20
1,0
1,30
1,0
1,0
1,0
1,0
1,0
1,43
1,47
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,41
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,123
1,0
1,0
1,0
1,0
1,0
1,35
1,0
1,0
1,0
1,26
1,0
1,26
1,0
1,0
1,32
1,0
1,0
1,0
1,0
1,0
1,0
1,64
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,23
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,56
1,0
1,0
1,34
1,0
1,0
1,0
1,69
1,31
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,32
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,24
1,0
1,0
1,31
1,0
1,0
1,71
1,65
1,22
1,0
1,0
1,0
1,0
1,56
1,0
1,0
1,60
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,66
1,39
1,0
1,46
1,97
1,0
1,37
1,0
1,0
1,22
1,0
1,0
1,30
1,0
1,0
1,41
1,0
1,36
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,153
1,0
1,88
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,71
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,39
1,0
1,0
1,0
1,0
1,36
1,0
1,0
1,29
1,0
1,0
1,0
1,60
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,0
1,65
1,159
1,0
1,0
1,0
1,0
1,195
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,56
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,127
1,0
1,57
1,0
1,0
1,0
1,58
1,0
1,62
1,0
1,0
1,0
1,0
1,36
1,0
1,0
1,0
1,34
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,38
1,0
1,0
1,27
1,0
1,0
1,0
1,0
1,46
1,0
1,0
1,109
1,0
1,0
1,0
1,0
1,0
1,39
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,26
1,121
1,0
1,0
1,0
1,37
1,0
1,0
1,0
1,0
1,0
1,0
1,28
1,55
1,0
1,23
1,0
1,44
1,0
1,0
1,42
1,0
1,148
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,62
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,59
1,32
1,20
1,111
1,0
1,0
1,0
1,0
1,46
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,142
1,0
1,0
1,24
1,0
1,0
1,92
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,38
1,0
1,20
1,61
1,0
1,151
1,0
1,0
1,0
1,41
1,46
1,0
1,0
1,0
1,0
1,35
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
1,93
1,0
1,0
1,57
1,0
1,0
1,0
1,55
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,101
1,0
1,36
1,0
1,0
1,0
1,0
1,43
1,24
1,0
1,0
1,0
1,29
1,0
1,0
1,35
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,306
1,0
1,76
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,36
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,40
1,0
1,138
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,118
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,115
1,0
1,0
1,0
1,94
1,0
1,28
1,46
1,0
1,0
1,26
1,191
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,69
1,0
1,0
1,0
1,0
1,0
1,0
1,114
1,29
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,39
1,0
1,0
1,0
1,0
1,0
1,40
1,0
1,0
1,0
1,0
1,0
1,73
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,44
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,69
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,27
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,71
1,0
1,33
1,0
1,0
1,297
1,170
1,25
1,53
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,53
1,25
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,61
1,0
1,0
1,0
1,20
1,0
1,26
1,33
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,115
1,0
1,95
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,45
1,0
1,0
1,0
1,0
1,164
1,0
1,0
1,0
1,0
1,26
1,42
1,0
1,0
1,0
1,57
1,36
1,0
1,0
1,0
1,0
1,24
1,35
1,74
1,0
1,0
1,0
1,0
1,0
1,52
1,49
1,0
1,0
1,30
1,0
1,0
1,33
1,0
1,243
1,100
1,0
1,0
1,31
1,0
1,0
1,0
1,0
1,0
1,284
1,29
1,32
1,82
1,0
1,99
1,87
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,165
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,50
1,0
1,36
1,0
1,59
1,0
1,0
1,0
1,56
1,0
1,0
1,70
1,0
1,0
1,0
1,0
1,47
1,0
1,26
1,43
1,35
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,68
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,81
1,35
1,0
1,0
1,0
1,0
1,26
1,0
1,0
1,0
1,59
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,101
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,40
1,0
1,0
1,88
1,0
1,0
1,0
1,49
1,77
1,24
1,0
1,0
1,0
1,0
1,58
1,0
1,0
1,0
1,39
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,0
1,54
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,20
1,0
1,32
1,49
1,20
1,0
1,0
1,0
1,0
1,42
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,33
1,0
1,0
1,0
1,46
1,0
1,0
1,0
1,0
1,0
1,0
1,111
1,31
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,39
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,82
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,22
1,0
1,0
1,52
1,0
1,0
1,0
1,0
1,21
1,23
1,42
1,0
1,0
1,0
1,0
1,0
1,34
1,0
1,48
1,59
1,103
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,34
1,0
1,0
1,0
1,74
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,65
1,43
1,0
1,104
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,50
1,0
1,51
1,61
1,0
1,0
1,0
1,0
1,36
1,32
1,0
1,0
1,0
1,79
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,31
1,105
1,0
1,29
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,445
1,0
1,0
1,0
1,0
1,49
1,0
1,0
1,48
1,0
1,0
1,0
1,64
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,44
1,0
1,0
1,0
1,0
1,76
1,0
1,132
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,0
1,0
1,0
1,65
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,47
1,0
1,0
1,0
1,45
1,111
1,0
1,37
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,30
1,43
1,0
1,0
1,0
1,0
1,0
1,80
1,0
1,0
1,26
1,0
1,33
1,0
1,0
1,41
1,0
1,0
1,0
1,0
1,61
1,28
1,0
1,0
1,0
1,0
1,40
1,0
1,0
1,0
1,0
1,105
1,66
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,44
1,112
1,51
1,0
1,0
1,0
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,59
1,0
1,21
1,0
1,0
1,20
1,0
1,91
1,0
1,35
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,39
1,0
1,25
1,0
1,0
1,32
1,80
1,0
1,0
1,25
1,0
1,0
1,0
1,35
1,0
1,0
1,0
1,0
1,0
1,0
1,64
1,0
1,0
1,0
1,0
1,25
1,0
1,0
1,0
1,0
1,45
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,32
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,83
1,0
1,0
1,24
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,88
1,134
1,0
1,0
1,0
1,0
1,0
1,0
1,23
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,53
1,43
1,0
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,21
1,0
1,40
1,0
1,0
1,29
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,152
1,0
1,28
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,20
1,0
1,34
1,25
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,37
1,0
1,0
1,0
1,0
1,0
1,0
1,42
1,0
1,0
1,0
1,0
1,41
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,22
1,0
1,0
1,0
1,0
1,0
1,0
1,108
1,0
1,0
1,26
1,0
1,0
1,0
1,0
1,0
